,국적(지역)별(1),성별(1),variable,value
4347,국적(지역)별(1),성별(1),2017.8,문화예술(D-1)
4348,총계,계,2017.8,83
4349,총계,남자,2017.8,39
4350,총계,여자,2017.8,44
4351,총계,제3의성,2017.8,-
4352,아시아주계,계,2017.8,-
4353,아시아주계,남자,2017.8,28
4354,아시아주계,여자,2017.8,36
4355,북아메리카주계,계,2017.8,-
4356,북아메리카주계,남자,2017.8,6
4357,북아메리카주계,여자,2017.8,1
4358,남아메리카주계,계,2017.8,-
4359,남아메리카주계,남자,2017.8,1
4360,남아메리카주계,여자,2017.8,0
4361,유럽주계,계,2017.8,-
4362,유럽주계,남자,2017.8,4
4363,유럽주계,여자,2017.8,7
4364,오세아니아주계,계,2017.8,-
4365,오세아니아주계,남자,2017.8,0
4366,오세아니아주계,여자,2017.8,0
4367,오세아니아주계,제3의성,2017.8,-
4368,아프리카주계,계,2017.8,-
4369,아프리카주계,남자,2017.8,0
4370,아프리카주계,여자,2017.8,0
4371,기타계,계,2017.8,-
4372,기타계,남자,2017.8,0
4373,기타계,여자,2017.8,0
4374,국적(지역)별(1),성별(1),2017.9,유학(D-2)
4375,총계,계,2017.9,86875
4376,총계,남자,2017.9,36175
4377,총계,여자,2017.9,50700
4378,총계,제3의성,2017.9,-
4379,아시아주계,계,2017.9,-
4380,아시아주계,남자,2017.9,32117
4381,아시아주계,여자,2017.9,46622
4382,북아메리카주계,계,2017.9,-
4383,북아메리카주계,남자,2017.9,453
4384,북아메리카주계,여자,2017.9,653
4385,남아메리카주계,계,2017.9,-
4386,남아메리카주계,남자,2017.9,346
4387,남아메리카주계,여자,2017.9,505
4388,유럽주계,계,2017.9,-
4389,유럽주계,남자,2017.9,1457
4390,유럽주계,여자,2017.9,2190
4391,오세아니아주계,계,2017.9,-
4392,오세아니아주계,남자,2017.9,63
4393,오세아니아주계,여자,2017.9,58
4394,오세아니아주계,제3의성,2017.9,-
4395,아프리카주계,계,2017.9,-
4396,아프리카주계,남자,2017.9,1731
4397,아프리카주계,여자,2017.9,669
4398,기타계,계,2017.9,-
4399,기타계,남자,2017.9,8
4400,기타계,여자,2017.9,3
4401,국적(지역)별(1),성별(1),2017.10,기술연수(D-3)
4402,총계,계,2017.10,2705
4403,총계,남자,2017.10,1956
4404,총계,여자,2017.10,749
4405,총계,제3의성,2017.10,-
4406,아시아주계,계,2017.10,-
4407,아시아주계,남자,2017.10,1954
4408,아시아주계,여자,2017.10,748
4409,북아메리카주계,계,2017.10,-
4410,북아메리카주계,남자,2017.10,0
4411,북아메리카주계,여자,2017.10,0
4412,남아메리카주계,계,2017.10,-
4413,남아메리카주계,남자,2017.10,0
4414,남아메리카주계,여자,2017.10,1
4415,유럽주계,계,2017.10,-
4416,유럽주계,남자,2017.10,1
4417,유럽주계,여자,2017.10,0
4418,오세아니아주계,계,2017.10,-
4419,오세아니아주계,남자,2017.10,0
4420,오세아니아주계,여자,2017.10,0
4421,오세아니아주계,제3의성,2017.10,-
4422,아프리카주계,계,2017.10,-
4423,아프리카주계,남자,2017.10,1
4424,아프리카주계,여자,2017.10,0
4425,기타계,계,2017.10,-
4426,기타계,남자,2017.10,0
4427,기타계,여자,2017.10,0
4428,국적(지역)별(1),성별(1),2017.11,일반연수(D-4)
4429,총계,계,2017.11,49939
4430,총계,남자,2017.11,25035
4431,총계,여자,2017.11,24904
4432,총계,제3의성,2017.11,-
4433,아시아주계,계,2017.11,-
4434,아시아주계,남자,2017.11,24185
4435,아시아주계,여자,2017.11,23763
4436,북아메리카주계,계,2017.11,-
4437,북아메리카주계,남자,2017.11,80
4438,북아메리카주계,여자,2017.11,157
4439,남아메리카주계,계,2017.11,-
4440,남아메리카주계,남자,2017.11,77
4441,남아메리카주계,여자,2017.11,156
4442,유럽주계,계,2017.11,-
4443,유럽주계,남자,2017.11,244
4444,유럽주계,여자,2017.11,669
4445,오세아니아주계,계,2017.11,-
4446,오세아니아주계,남자,2017.11,20
4447,오세아니아주계,여자,2017.11,12
4448,오세아니아주계,제3의성,2017.11,-
4449,아프리카주계,계,2017.11,-
4450,아프리카주계,남자,2017.11,427
4451,아프리카주계,여자,2017.11,147
4452,기타계,계,2017.11,-
4453,기타계,남자,2017.11,2
4454,기타계,여자,2017.11,0
4455,국적(지역)별(1),성별(1),2017.12,취재(D-5)
4456,총계,계,2017.12,87
4457,총계,남자,2017.12,74
4458,총계,여자,2017.12,13
4459,총계,제3의성,2017.12,-
4460,아시아주계,계,2017.12,-
4461,아시아주계,남자,2017.12,51
4462,아시아주계,여자,2017.12,9
4463,북아메리카주계,계,2017.12,-
4464,북아메리카주계,남자,2017.12,6
4465,북아메리카주계,여자,2017.12,1
4466,남아메리카주계,계,2017.12,-
4467,남아메리카주계,남자,2017.12,0
4468,남아메리카주계,여자,2017.12,0
4469,유럽주계,계,2017.12,-
4470,유럽주계,남자,2017.12,15
4471,유럽주계,여자,2017.12,3
4472,오세아니아주계,계,2017.12,-
4473,오세아니아주계,남자,2017.12,2
4474,오세아니아주계,여자,2017.12,0
4475,오세아니아주계,제3의성,2017.12,-
4476,아프리카주계,계,2017.12,-
4477,아프리카주계,남자,2017.12,0
4478,아프리카주계,여자,2017.12,0
4479,기타계,계,2017.12,-
4480,기타계,남자,2017.12,0
4481,기타계,여자,2017.12,0
4482,국적(지역)별(1),성별(1),2017.13,종교(D-6)
4483,총계,계,2017.13,1723
4484,총계,남자,2017.13,1035
4485,총계,여자,2017.13,688
4486,총계,제3의성,2017.13,-
4487,아시아주계,계,2017.13,-
4488,아시아주계,남자,2017.13,478
4489,아시아주계,여자,2017.13,418
4490,북아메리카주계,계,2017.13,-
4491,북아메리카주계,남자,2017.13,385
4492,북아메리카주계,여자,2017.13,171
4493,남아메리카주계,계,2017.13,-
4494,남아메리카주계,남자,2017.13,28
4495,남아메리카주계,여자,2017.13,24
4496,유럽주계,계,2017.13,-
4497,유럽주계,남자,2017.13,100
4498,유럽주계,여자,2017.13,57
4499,오세아니아주계,계,2017.13,-
4500,오세아니아주계,남자,2017.13,11
4501,오세아니아주계,여자,2017.13,4
4502,오세아니아주계,제3의성,2017.13,-
4503,아프리카주계,계,2017.13,-
4504,아프리카주계,남자,2017.13,32
4505,아프리카주계,여자,2017.13,14
4506,기타계,계,2017.13,-
4507,기타계,남자,2017.13,1
4508,기타계,여자,2017.13,0
4509,국적(지역)별(1),성별(1),2017.14,주재(D-7)
4510,총계,계,2017.14,1340
4511,총계,남자,2017.14,1171
4512,총계,여자,2017.14,169
4513,총계,제3의성,2017.14,-
4514,아시아주계,계,2017.14,-
4515,아시아주계,남자,2017.14,809
4516,아시아주계,여자,2017.14,129
4517,북아메리카주계,계,2017.14,-
4518,북아메리카주계,남자,2017.14,142
4519,북아메리카주계,여자,2017.14,14
4520,남아메리카주계,계,2017.14,-
4521,남아메리카주계,남자,2017.14,11
4522,남아메리카주계,여자,2017.14,0
4523,유럽주계,계,2017.14,-
4524,유럽주계,남자,2017.14,184
4525,유럽주계,여자,2017.14,23
4526,오세아니아주계,계,2017.14,-
4527,오세아니아주계,남자,2017.14,21
4528,오세아니아주계,여자,2017.14,2
4529,오세아니아주계,제3의성,2017.14,-
4530,아프리카주계,계,2017.14,-
4531,아프리카주계,남자,2017.14,4
4532,아프리카주계,여자,2017.14,1
4533,기타계,계,2017.14,-
4534,기타계,남자,2017.14,0
4535,기타계,여자,2017.14,0
4536,국적(지역)별(1),성별(1),2017.15,기업투자(D-8)
4537,총계,계,2017.15,5939
4538,총계,남자,2017.15,5328
4539,총계,여자,2017.15,611
4540,총계,제3의성,2017.15,-
4541,아시아주계,계,2017.15,-
4542,아시아주계,남자,2017.15,3878
4543,아시아주계,여자,2017.15,452
4544,북아메리카주계,계,2017.15,-
4545,북아메리카주계,남자,2017.15,291
4546,북아메리카주계,여자,2017.15,43
4547,남아메리카주계,계,2017.15,-
4548,남아메리카주계,남자,2017.15,29
4549,남아메리카주계,여자,2017.15,4
4550,유럽주계,계,2017.15,-
4551,유럽주계,남자,2017.15,866
4552,유럽주계,여자,2017.15,91
4553,오세아니아주계,계,2017.15,-
4554,오세아니아주계,남자,2017.15,69
4555,오세아니아주계,여자,2017.15,4
4556,오세아니아주계,제3의성,2017.15,-
4557,아프리카주계,계,2017.15,-
4558,아프리카주계,남자,2017.15,195
4559,아프리카주계,여자,2017.15,17
4560,기타계,계,2017.15,-
4561,기타계,남자,2017.15,0
4562,기타계,여자,2017.15,0
4563,국적(지역)별(1),성별(1),2017.16,무역경영(D-9)
4564,총계,계,2017.16,2982
4565,총계,남자,2017.16,2766
4566,총계,여자,2017.16,216
4567,총계,제3의성,2017.16,-
4568,아시아주계,계,2017.16,-
4569,아시아주계,남자,2017.16,1094
4570,아시아주계,여자,2017.16,134
4571,북아메리카주계,계,2017.16,-
4572,북아메리카주계,남자,2017.16,140
4573,북아메리카주계,여자,2017.16,10
4574,남아메리카주계,계,2017.16,-
4575,남아메리카주계,남자,2017.16,17
4576,남아메리카주계,여자,2017.16,1
4577,유럽주계,계,2017.16,-
4578,유럽주계,남자,2017.16,1238
4579,유럽주계,여자,2017.16,52
4580,오세아니아주계,계,2017.16,-
4581,오세아니아주계,남자,2017.16,58
4582,오세아니아주계,여자,2017.16,4
4583,오세아니아주계,제3의성,2017.16,-
4584,아프리카주계,계,2017.16,-
4585,아프리카주계,남자,2017.16,219
4586,아프리카주계,여자,2017.16,15
4587,기타계,계,2017.16,-
4588,기타계,남자,2017.16,0
4589,기타계,여자,2017.16,0
4590,국적(지역)별(1),성별(1),2017.17,구직(D-10)
4591,총계,계,2017.17,6129
4592,총계,남자,2017.17,2716
4593,총계,여자,2017.17,3413
4594,총계,제3의성,2017.17,-
4595,아시아주계,계,2017.17,-
4596,아시아주계,남자,2017.17,2267
4597,아시아주계,여자,2017.17,3123
4598,북아메리카주계,계,2017.17,-
4599,북아메리카주계,남자,2017.17,124
4600,북아메리카주계,여자,2017.17,59
4601,남아메리카주계,계,2017.17,-
4602,남아메리카주계,남자,2017.17,24
4603,남아메리카주계,여자,2017.17,18
4604,유럽주계,계,2017.17,-
4605,유럽주계,남자,2017.17,86
4606,유럽주계,여자,2017.17,109
4607,오세아니아주계,계,2017.17,-
4608,오세아니아주계,남자,2017.17,2
4609,오세아니아주계,여자,2017.17,6
4610,오세아니아주계,제3의성,2017.17,-
4611,아프리카주계,계,2017.17,-
4612,아프리카주계,남자,2017.17,213
4613,아프리카주계,여자,2017.17,98
4614,기타계,계,2017.17,-
4615,기타계,남자,2017.17,0
4616,기타계,여자,2017.17,0
4617,국적(지역)별(1),성별(1),2017.18,교수(E-1)
4618,총계,계,2017.18,2427
4619,총계,남자,2017.18,1791
4620,총계,여자,2017.18,636
4621,총계,제3의성,2017.18,-
4622,아시아주계,계,2017.18,-
4623,아시아주계,남자,2017.18,599
4624,아시아주계,여자,2017.18,279
4625,북아메리카주계,계,2017.18,-
4626,북아메리카주계,남자,2017.18,704
4627,북아메리카주계,여자,2017.18,204
4628,남아메리카주계,계,2017.18,-
4629,남아메리카주계,남자,2017.18,12
4630,남아메리카주계,여자,2017.18,13
4631,유럽주계,계,2017.18,-
4632,유럽주계,남자,2017.18,369
4633,유럽주계,여자,2017.18,102
4634,오세아니아주계,계,2017.18,-
4635,오세아니아주계,남자,2017.18,58
4636,오세아니아주계,여자,2017.18,22
4637,오세아니아주계,제3의성,2017.18,-
4638,아프리카주계,계,2017.18,-
4639,아프리카주계,남자,2017.18,49
4640,아프리카주계,여자,2017.18,16
4641,기타계,계,2017.18,-
4642,기타계,남자,2017.18,0
4643,기타계,여자,2017.18,0
4644,국적(지역)별(1),성별(1),2017.19,회화(E-2)
4645,총계,계,2017.19,14352
4646,총계,남자,2017.19,6429
4647,총계,여자,2017.19,7923
4648,총계,제3의성,2017.19,-
4649,아시아주계,계,2017.19,-
4650,아시아주계,남자,2017.19,104
4651,아시아주계,여자,2017.19,1126
4652,북아메리카주계,계,2017.19,-
4653,북아메리카주계,남자,2017.19,4210
4654,북아메리카주계,여자,2017.19,4939
4655,남아메리카주계,계,2017.19,-
4656,남아메리카주계,남자,2017.19,5
4657,남아메리카주계,여자,2017.19,5
4658,유럽주계,계,2017.19,-
4659,유럽주계,남자,2017.19,1214
4660,유럽주계,여자,2017.19,738
4661,오세아니아주계,계,2017.19,-
4662,오세아니아주계,남자,2017.19,290
4663,오세아니아주계,여자,2017.19,201
4664,오세아니아주계,제3의성,2017.19,-
4665,아프리카주계,계,2017.19,-
4666,아프리카주계,남자,2017.19,606
4667,아프리카주계,여자,2017.19,914
4668,기타계,계,2017.19,-
4669,기타계,남자,2017.19,0
4670,기타계,여자,2017.19,0
4671,국적(지역)별(1),성별(1),2017.20,연구(E-3)
4672,총계,계,2017.20,3214
4673,총계,남자,2017.20,2745
4674,총계,여자,2017.20,469
4675,총계,제3의성,2017.20,-
4676,아시아주계,계,2017.20,-
4677,아시아주계,남자,2017.20,2320
4678,아시아주계,여자,2017.20,421
4679,북아메리카주계,계,2017.20,-
4680,북아메리카주계,남자,2017.20,77
4681,북아메리카주계,여자,2017.20,5
4682,남아메리카주계,계,2017.20,-
4683,남아메리카주계,남자,2017.20,20
4684,남아메리카주계,여자,2017.20,3
4685,유럽주계,계,2017.20,-
4686,유럽주계,남자,2017.20,252
4687,유럽주계,여자,2017.20,30
4688,오세아니아주계,계,2017.20,-
4689,오세아니아주계,남자,2017.20,13
4690,오세아니아주계,여자,2017.20,0
4691,오세아니아주계,제3의성,2017.20,-
4692,아프리카주계,계,2017.20,-
4693,아프리카주계,남자,2017.20,63
4694,아프리카주계,여자,2017.20,10
4695,기타계,계,2017.20,-
4696,기타계,남자,2017.20,0
4697,기타계,여자,2017.20,0
4698,국적(지역)별(1),성별(1),2017.21,기술지도(E-4)
4699,총계,계,2017.21,185
4700,총계,남자,2017.21,180
4701,총계,여자,2017.21,5
4702,총계,제3의성,2017.21,-
4703,아시아주계,계,2017.21,-
4704,아시아주계,남자,2017.21,15
4705,아시아주계,여자,2017.21,0
4706,북아메리카주계,계,2017.21,-
4707,북아메리카주계,남자,2017.21,98
4708,북아메리카주계,여자,2017.21,3
4709,남아메리카주계,계,2017.21,-
4710,남아메리카주계,남자,2017.21,3
4711,남아메리카주계,여자,2017.21,0
4712,유럽주계,계,2017.21,-
4713,유럽주계,남자,2017.21,44
4714,유럽주계,여자,2017.21,2
4715,오세아니아주계,계,2017.21,-
4716,오세아니아주계,남자,2017.21,15
4717,오세아니아주계,여자,2017.21,0
4718,오세아니아주계,제3의성,2017.21,-
4719,아프리카주계,계,2017.21,-
4720,아프리카주계,남자,2017.21,5
4721,아프리카주계,여자,2017.21,0
4722,기타계,계,2017.21,-
4723,기타계,남자,2017.21,0
4724,기타계,여자,2017.21,0
4725,국적(지역)별(1),성별(1),2017.22,전문직업(E-5)
4726,총계,계,2017.22,597
4727,총계,남자,2017.22,594
4728,총계,여자,2017.22,3
4729,총계,제3의성,2017.22,-
4730,아시아주계,계,2017.22,-
4731,아시아주계,남자,2017.22,180
4732,아시아주계,여자,2017.22,0
4733,북아메리카주계,계,2017.22,-
4734,북아메리카주계,남자,2017.22,97
4735,북아메리카주계,여자,2017.22,1
4736,남아메리카주계,계,2017.22,-
4737,남아메리카주계,남자,2017.22,80
4738,남아메리카주계,여자,2017.22,1
4739,유럽주계,계,2017.22,-
4740,유럽주계,남자,2017.22,197
4741,유럽주계,여자,2017.22,1
4742,오세아니아주계,계,2017.22,-
4743,오세아니아주계,남자,2017.22,31
4744,오세아니아주계,여자,2017.22,0
4745,오세아니아주계,제3의성,2017.22,-
4746,아프리카주계,계,2017.22,-
4747,아프리카주계,남자,2017.22,9
4748,아프리카주계,여자,2017.22,0
4749,기타계,계,2017.22,-
4750,기타계,남자,2017.22,0
4751,기타계,여자,2017.22,0
4752,국적(지역)별(1),성별(1),2017.23,예술흥행(E-6)
4753,총계,계,2017.23,3704
4754,총계,남자,2017.23,1084
4755,총계,여자,2017.23,2620
4756,총계,제3의성,2017.23,-
